CRN,AXLE_CNT,CARGO_BD_TYPE,CARRIER_ADDR_1,CARRIER_ADDR_2,CARRIER_ADDR_CITY,CARRIER_ADDR_STATE,CARRIER_ADDR_ZIP,CARRIER_NM,CARRIER_TEL,GVWR,HAZMAT_CD1,HAZMAT_CD2,HAZMAT_CD3,HAZMAT_CD4,HAZMAT_IND,HAZMAT_REL_IND1,HAZMAT_REL_IND2,HAZMAT_REL_IND3,HAZMAT_REL_IND4,ICC_NUM,OSIZE_LOAD_IND,PUC_NUM,UNIT_NUM,USDOT_NUM,VEH_CONFIG_CD
2016072945,2.0,1,301 ALAN WOOD RD,,CONSHOHOCKEN,PA,19428,MILLER BROS DIVISION OF WAMPOLE,6108321000.0,16500.0,,,,,N,,,,,,N,,1,1371086.0,9
2016072945,3.0,3,20 WHIPPANY RD.,,MORRISTOWN,NJ,07960,SCHINDLER ELEVVATOR CORP,8562342220.0,26000.0,,,,,N,,,,,,N,,2,103547.0,9
2016073660,5.0,1,900 JULIAN LANE,,BEAR,DE,19701,EASTERN MAIL TRANSPORT INC,3028380500.0,80000.0,,,,,N,,,,,,N,,2,189683.0,8
2016079283,5.0,1,51 ZACA LANE STE 120,,SAN LUIS OBISPO,CA,93401,AMERICAN WEST WORLDWIDE EXPRESS,8007884534.0,80000.0,,,,,N,,,,,,N,,1,707347.0,8
2016079732,2.0,1,105 COMMERCE DR,,ASTON,PA,19014,ACCESS,2672573186.0,25950.0,,,,,N,,,,,,N,,1,1360517.0,3
2016080813,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016080954,99.0,1,4919 N 5TH,,PHILA,PA,19120,OTERIS ITALIAN BAKERY INC,9999999999.0,15000.0,,,,,N,,,,,,N,,2,,5
2016082199,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016082226,99.0,1,STATE ST,,COELYPORT,IL,60441,NANAS EXPRESS CORP,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,8
2016082232,99.0,8,1234 MARKET,,PHILADELPHIA,PA,19107,SEPTA,2155807800.0,999999.0,,,,,N,,,,,,N,,1,,11
2016082360,99.0,9,LANCASTER ST,,MILLERSPORT,OH,43046,ASPLUNDH,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2016083799,2.0,8,3101 ORTHODOX STREET,,PHILADELPHIA,PA,19137,MAT BUS COMPANY,2153830470.0,16628.0,,,,,N,,,,,,N,,2,2643668.0,11
2016087649,99.0,9,LEITHGOW,,PHILA,PA,19120,MARTINEZ TRANSPORT LLC DBA RUT,9999999999.0,15000.0,,,,,N,,,,,,N,,1,,5
2016096788,99.0,1,1 CABOT BLVD,,LANGHORNE,PA,19047,NORDON,2159454157.0,26000.0,,,,,N,,,,,,N,,2,861689.0,4
2016097543,4.0,1,PO BOX,,WEST CHESTER,PA,193810564,A. DUIE PYLE,6106965800.0,66000.0,,,,,N,,,,,,N,,1,113594.0,8
2016099538,99.0,1,"14002 EAST 21ST ST,SUIT",,TULSA,OK,74134,EAN HOLDING,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2016099655,99.0,1,7633 LEONARD ST,,PHILA,PA,19152,G S EXPRESS INC,9999999999.0,80000.0,,,,,N,,,,,,N,,1,,8
2016105118,4.0,1,3147 W. 169TH PL.,,HAMMOND,IN,46323,UPS,7158455211.0,72000.0,,,,,N,,,,,,N,,2,21800.0,8
2016105502,99.0,8,PROVIDENCE RD,,WALLINGFORD,PA,19086,WALLINGSO SWARTHMORE SD,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016105505,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016105505,99.0,1,7548 BREWSTER AVE,,PHILA,PA,19153,HERR FOODS,9999999999.0,12300.0,,,,,N,,,,,,N,,2,,5
2016109058,99.0,1,UNKNOWN,,UNKNOWN,ID,99999,UPS,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,8
2016109067,99.0,7,197 SWAMP CREEK RD,,GILBERTSVILLE,PA,19525,WASTE MANAGEMENT OF PA INC,6102209068.0,58400.0,,,,,N,,,,,,N,,2,,3
2016112113,99.0,7,197 SWAMP CREEK RD,,GILBERTSVILLE,PA,19525,WASTE MANAGEMENT OF PA,9999999999.0,54000.0,,,,,N,,,,,,N,,1,,5
2016119173,99.0,8,2905 ABBOTTSFORD AV,,PHILA,PA,19129,PHILLY TRANSPORTATION LLC,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016124409,99.0,8,440 N BROAD ST,,PHILA,PA,19130,SCHOOL DISTRICT OF PHILADELPHIA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016126117,99.0,9,1050 SWEDESFORD RD,,BERWYN,PA,19312,PECO,9999999999.0,19500.0,,,,,N,,,,,,N,,2,,5
2016128121,3.0,1,2675 MORGANTOWN RD,,READING,PA,19607,PENNSKE TRUCK LEASING,8006247840.0,80000.0,,,,,N,,,,,,N,,1,309893.0,8
2016129269,99.0,9,PO 563,,READING,PA,19603,PENSKE TRUCK LEASING CO LP,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,8
2016129491,99.0,8,HWY 35,,NEW BRAUNFELS,TX,78130,GREYHOUND,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016132225,99.0,1,1711 DESIRE AVE,,FEASTERVILLE,PA,19053,RICCIS,9999999999.0,25500.0,,,,,N,,,,,,N,,2,,5
2016133060,5.0,1,P.O. 1242,,EDISON,NJ,08818,S&M TRANSPORT,7322870108.0,80000.0,,,,,N,,,,,,N,,2,1143838.0,8
2016135769,99.0,8,"100 S BROAD ST,3RD FLOO",,PHILA,PA,19107,CITY OF PHILA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2017003578,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,10
2017003701,99.0,8,1234  MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2017018992,99.0,8,1234  MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,10
2017018992,99.0,8,1234  MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016008610,99.0,8,734 SCHUYLKILL AVE,,PHILADELPHIA,PA,19132,SCHOOL DIST OF PHILA,9999999999.0,,,,,,N,,,,,,N,,1,,11
2016010957,99.0,2,503 EAST MILL ROAD,,SHEFFIELD,IL,61361,WILLIAM MCELHINNEY,6095325352.0,40000.0,,,,,N,,,,,,N,A-00113325,2,77890.0,6
2016013805,99.0,9,145 PINE VALLEY DR,,MIDDLETOWN,DE,19709,MICHAEL THOMAS,9999999999.0,,,,,,N,,,,,,N,,1,,9
2016013807,99.0,9,601 W CLARKS LANDING RD,,ELL HARBOR,NJ,03215,TRANSFORMATION ENT,9999999999.0,,,,,,N,,,,,,N,,2,,9
2016014054,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,1,,11
2016014553,3.0,9,9711 MERTZTOWN RD,,MERTZTOWN,PA,19539,CLJ TRUCKING INC,6107515827.0,80000.0,,,,,N,,,,,,N,,1,21941002.0,8
2016014553,2.0,1,RT 10 GREEN HILLS P O B,,READING,PA,19603,TRI STATE PAPER,2154554506.0,25950.0,,,,,N,,,,,,N,,2,1159098.0,3
2016014564,2.0,3,8 LINCOLN CIRCLE,,FAIRLESS HILLS,PA,19030,"SUPERIOR MOTOR SERVICE, INC.",2159432550.0,,,,,,N,,,,,,N,,1,1317011.0,3
2016014564,2.0,3,1850 UNIONLANDING RD.,,CINNAMINSON,NJ,08077,TNT EQUIPMENT,8567867754.0,25999.0,,,,,N,,,,,,N,,2,513695.0,3
2016017050,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,2,,11
2016019326,3.0,3,1 FITZGERALD AVE,,MONROE TOWNSHIP,NJ,08831,O'NEAL FLAT ROLLED METALS LLC,8006453370.0,60000.0,,,,,N,,,,,,N,,2,368789.0,4
2016020140,99.0,9,701 C ASHLAND AVE BLD #,,FOLCROFT,PA,19032,ASENDIA USA INC,5704463025.0,0.0,,,,,N,,,,,,N,,1,569713.0,6
2016022009,99.0,9,MACKIE,,BERLIN,ZZ,48002,BELCHER,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,8
2016023457,5.0,9,6017 EAST CALLA RD,,NEW MIDDLETOWN,OH,44442,VENEZIA HAULING INC,3305429735.0,80000.0,2.0,,,,Y,1.0,,,,,N,,2,1079986.0,8
2016029750,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016031068,3.0,6,1250,CARLISLE,PHILADELPHIA,PA,19121,STR8 AUTO TRANSPORT,2152257879.0,45000.0,,,,,N,,,,,,N,,1,2571862.0,4
2016032006,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016032046,99.0,9,4000 CLINE AVE,,EAST CHICAGO,IN,46312,PENSKE TRUCK LEASING CO LP,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2016036453,99.0,9,6101 CHESTNUT ST,,PHILA,PA,19139,TOWS R US TRANS,9999999999.0,14000.0,,,,,N,,,,,,N,,2,,5
2016037597,99.0,9,9711 MERTZTOWN RD,,MERTZTOWN,PA,19539,CLJ TRUCKING INC,6105541888.0,999999.0,,,,,N,,,,,,U,,1,2197533.0,8
2016043744,3.0,0,8120 SUMMERDALE AVE,,PHILADELPHIA,PA,19152,EXPEDITED CRITICAL FREIGHT LLC,2158340636.0,17600.0,,,,,N,,,,,,N,,1,910969.0,7
2016043744,4.0,1,"2ND AVE & 7TH ST, PO BO",,ALTOONA,PA,16603,WARD TRUCKING LLC,8004583625.0,25000.0,,,,,N,,,,,,N,,2,84850.0,8
2016046972,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016048077,5.0,8,734 SCHUYKILL AVE,,PHILADELPHIA,PA,19132,SCHOOL DISTRICT OF PHILADELPHIA,2158753802.0,,,,,,N,,,,,,N,,2,,11
2016052336,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,2,,11
2016053641,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,10
2016053703,99.0,9,"12 GOTWALS LANE,PO BOX",,OLEY,PA,19547,GEORGE HUTT INC,9999999999.0,73280.0,,,,,N,,,,,,N,,2,,5
2016053791,99.0,1,300 CENTRE POINT DR,,VIRGINIA BEACH,VA,23461,BUDGET TRUCK LLC,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,5
2016055081,2.0,8,4300 WEAVER PARKWAY,,WARRENVILLE,IL,60555,DURHAM SCHOOL SERVICES LP,6308219059.0,9900.0,,,,,N,,,,,,N,,1,350651.0,10
2016058641,99.0,8,6821 NORWITCH DR,,PHILA,PA,19153,ALL CITY TRANSPORTATION INC,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016060509,99.0,9,3825 US-6,,WATERLOO,IN,46793,CRESTWOOD TRANSPORTATION,2608377826.0,80000.0,3.0,,,,Y,1.0,,,,,N,,2,931372.0,8
2016061668,1.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,2155807800.0,999999.0,,,,,N,,,,,,N,,1,,10
2016070658,99.0,9,"100 S BROAD ST,3RD FLOO",,PHILA,PA,19110,CITY OF PHILA,9999999999.0,58350.0,,,,,N,,,,,,N,,1,,5
2016073932,3.0,3,2071 BYBERRY RD,,PHILADELPHILA,PA,19116,THACKRAY CRANE RENTAL,2154641600.0,50000.0,,,,,N,,,,,,N,,3,769982.0,4
2016080410,99.0,7,AUDUBON RD,,NORRISTOWN,PA,19403,J P MASCARO & SONS DBA SOLID W,9999999999.0,73280.0,,,,,N,,,,,,N,,2,,5
2016080589,99.0,1,OYSTER BAY,,HICKSVILLE,NY,11801,GABRIELLI LEASING,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2016080770,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016080794,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016080962,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016081454,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016082218,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016082235,2.0,1,2517 RIDDLE RD,,DURHAM,NC,99999,REDI-CARE MOVERS,9999999999.0,999999.0,,,,,N,,,,,,N,,2,1347069.0,3
2016083795,3.0,9,4506 ALMOND ST,,PHILADELPHIA,PA,19137,REPRISE TRANSPORTATION LLC,2155104442.0,26000.0,,,,,N,,,,,,N,,1,2566815.0,8
2016087162,99.0,9,1 RIEVR PL,,WILMINGTON,DE,19801,AAA CLUB ALLIANCE,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,5
2016090274,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016095543,2.0,3,5500 SW RANDOLPH AVE,,TOPEKA,KS,666091157,AAA CLUB ALLIANCE INC,3022994236.0,25500.0,,,,,N,,,,,,N,,1,454703.0,3
2016095543,5.0,1,5550 BLAZER PKWY STE 300,,DUBLIN,OH,430170809,THE SYGMA NETWORK INC,6147342500.0,80000.0,,,,,N,,,,,,N,,2,14811.0,8
2016097107,99.0,8,1234  MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016105898,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016106323,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,10
2016108569,99.0,9,"100 S BROAD ST,3RD FLOO",,PHILA,PA,19110,CITY OF PHILADELPHIA,9999999999.0,58350.0,,,,,N,,,,,,N,,1,,5
2016124436,99.0,8,1234  MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016126153,99.0,9,1250 KENAS RD,,NORTH WALES,PA,19454,TOPPOINT INC,9999999999.0,80000.0,,,,,N,,,,,,N,,2,,8
2016126745,99.0,3,7630 LANCASTER AVE PO B,,MOUNT ATNA,PA,19544,DILLER LEASING LLC,7179409895.0,80000.0,,,,,N,,,,,,N,,1,2164195.0,8
2016126745,99.0,2,PO BOX 301,,PENNSAUKEN,NJ,08110,TK TRANSPORT COMPANY,8564918423.0,80000.0,3.0,,,,Y,1.0,,,,,N,,2,264473.0,8
2016127827,99.0,9,HARDY PY,,GROVE CITY,OH,43123,RBS,9999999999.0,999999.0,,,,,N,,,,,,N,,3,,8
2016129346,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,8
2016129965,99.0,8,2905 ABBOTTS FORD AVE,,PHILADELPHIA,PA,19129,PHILLY TRANSIT LLC,2158421222.0,999999.0,,,,,N,,,,,,N,A-00123255,2,1497653.0,10
2016130005,99.0,8,1234  MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016132227,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016135660,99.0,3,6299 W PASSYUNK AVE,,PHILA,PA,19153,JIMS AUTO RECYCLING,9999999999.0,999999.0,,,,,N,,,,,,N,,1,8919325.0,5
2016138274,99.0,9,4001 LEADENHALL RD,,MOUNT LAUREL,NJ,08054,ARI FLEET,9999999999.0,19500.0,,,,,N,,,,,,N,,1,,5
2017003619,99.0,9,"14002 EAST 21ST ST,SUIT",,TULSA,OK,74134,EAN HOLDING,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2017018962,99.0,9,4400 EDGEMONT,,PHILA,PA,19015,BARGAIN CAR TRUCK & VAN RENTAL,9999999999.0,15000.0,,,,,N,,,,,,N,,2,,5
2016010352,4.0,1,600 PACKER AVENUE,,PHILADELPHIA,PA,19148,SYSCO PHILADELPHIA LLC,2674638200.0,60000.0,,,,,N,,,,,,N,,1,271523.0,8
2016016986,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,1,,11
2016022056,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,10
2016026859,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016027531,99.0,9,RTE 38,,LUMBERTON,NJ,08048,MILLER AUTO LEASING,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,99
2016029495,2.0,1,8111 LINDBERGER BLV,,PHILADELPHIA,PA,19153,SAL'S ICE CREAM DISTRIBUTOR'S,2153655592.0,25900.0,,,,,N,,,,,,N,,2,1320352.0,3
2016029751,99.0,8,1234 E MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016029774,99.0,9,279 SOUTH CHURCH ST,,HAZLETON,PA,18201,SAM MANAGEMENT CORP,9999999999.0,80000.0,,,,,N,,,,,,N,,1,,8
2016029900,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016029927,2.0,3,3209,GERMANTOWN AVE,PHILADELPHIA,PA,19140,SIANI SALVAGE LLC,2672462269.0,999999.0,,,,,N,,,,,,N,,1,2085184.0,3
2016033086,2.0,8,440 N BROAD STREET,,PHILADELPHIA,PA,19130,SCHOOL DISTRICT OF PHILADELPHIA,2154004350.0,999999.0,,,,,N,,,,,,N,,2,2057314.0,11
2016034983,99.0,9,4600 AMERICAN PKWY 300,,MADISON,WI,99999,ATS MASTER TRUST INC,9999999999.0,80000.0,,,,,N,,,,,,N,,2,,8
2016036443,99.0,9,36 WILLIAMS ST,,LANSDOWNE,PA,19050,UNIVERSAL CUTTING INC,9999999999.0,58400.0,,,,,N,,,,,,N,,1,,5
2016036487,99.0,9,100 ROSS RD STE 203,,KNG OF PRUSSA,PA,19406,FLEETWAY CAP CORP,9999999999.0,80000.0,,,,,N,,,,,,N,,2,,5
2016036497,99.0,9,813 N OCTORARA TRAIL,,PARKESBURG,PA,19365,B R T LEASING,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,8
2016038285,5.0,2,2700 ROBERTS AVENUE,,PHILADELPHIA,PA,19129,M. KELLEYS SON INC.,2154242000.0,80000.0,3.0,,,,Y,1.0,,,,,N,,2,876349.0,8
2016039709,99.0,9,13131 TOWNSEND RD # R,,PHILA,PA,19154,J F HUEBNER AND SONS INC,9999999999.0,25999.0,,,,,N,,,,,,N,,2,,5
2016046084,99.0,9,7373 STATE RD,,PHILA,PA,19136,COLLISION DECISION,9999999999.0,14000.0,,,,,N,,,,,,N,,2,,5
2016046984,99.0,7,8401 STATE RD,,PHILA,PA,99999,CITY OF PHILA,9999999999.0,999999.0,,,,,N,,,,,,N,,3,,5
2016051293,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,3,,11
2016051296,99.0,9,210 5TH ST,,CHARLEROI,PA,15038,DUCTMATE INDUSTRIES INC,9999999999.0,80000.0,,,,,N,,,,,,N,,1,,9
2016053728,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,3,,11
2016058506,99.0,8,6971 NORWITCH DR,,PHILA,OA,19153,JAMES REVELS DBA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016058578,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016060058,3.0,4,"12 GOTWALS LANE, PO BOX",,OLEY,PA,19547,GEORGE HUTT INC,6109876281.0,72840.0,,,,,N,,,,,,N,,2,85484.0,4
2016061236,99.0,9,3815S 1600E ST GEORGE,,ST GEORGE,UT,84706,FAR WEST FREIGHTERS INC,3108459696.0,999999.0,,,,,N,,,,,,N,,2,854892.0,8
2016062776,3.0,7,"100 SOUTH BROAD STREET,",,PHILADELPHIA,PA,19110,CITY OF PHILADELPHIA,2156858070.0,60700.0,,,,,N,,,,,,N,,1,99999999.0,4
2016068712,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016073475,3.0,1,206 FINLEY ROAD,,BELLE VERNON,PA,15012,ZILKA & CO LLC,7249297231.0,54600.0,,,,,N,,,,,,N,,3,816137.0,9
2016080280,99.0,1,4928 B ST,,PHILA,PA,19120,BOBBY'S TRANSPORT,,80000.0,,,,,N,,,,,,N,,2,,8
2016080447,99.0,9,701 MARKET ST STE 5400,,PHILA,PA,19106,PHILA PARKING AUTHORITY,9999999999.0,18750.0,,,,,N,,,,,,N,,2,,5
2016080658,99.0,1,"416 S GOVERNOR PRINTZ,P",,LESTER,PA,19029,ABBONIZIO TRANSFER INC,9999999999.0,73280.0,,,,,N,,,,,,N,,1,,5
2016083346,99.0,1,1400 METROPOLITAN,,THEROFORE,NJ,08085,J AMBORGI FOODS,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,5
2016084621,99.0,1,971 BRIARSDALE RD,,HARRISBURG,PA,17109,RYDER TRUCK RENTAL INC,9999999999.0,25999.0,,,,,N,,,,,,N,,1,,5
2016087653,99.0,1,971 BRIARSDALE RD,,HARRISBURG,PA,17109,RYDER TRUCK RENTAL INC,9999999999.0,80000.0,,,,,N,,,,,,N,,1,,8
2016089557,4.0,4,2451 ROUTE 610,,WOODBINE,NJ,08270,SEASHORE ASPHALT CORP,6098612100.0,80000.0,,,,,N,,,,,,N,,2,1892291.0,4
2016091489,2.0,8,4300 WEAVER PARKWAY,,WARRENVILLE,IL,60555,DURHAM SCHOOL SERVICES LP,6308219059.0,29800.0,,,,,N,,,,,,N,,1,350651.0,11
2016091663,99.0,9,CHARLES RD,,MAGNOLIA,NJ,08049,KNAPP MASONRY,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2016096630,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016099639,99.0,8,1234,MARKET ST,PHILADELPHIA,PA,19107,SEPTA,2157644207.0,999999.0,,,,,N,,,,,,N,,2,,11
2016100079,99.0,8,440 N BROAD ST,,PHILADELPHIA,PA,99999,SCHOOL DISTRICT OF PHILADELPHIA,2154004000.0,999999.0,,,,,N,,,,,,N,,2,,11
2016105521,5.0,1,4 MANHATTEN DR,,BURLINGTON,NJ,08016,MIMCC INC,8009692691.0,999999.0,,,,,N,,,,,,N,,1,,8
2016105927,99.0,9,"100 S BROAD ST,3RD FL",,PHILA,PA,19110,CITY OF PHILA,9999999999.0,34700.0,,,,,N,,,,,,N,,1,,8
2016106343,99.0,9,4421 BROWNSVILLE RD,,FSTRVL TRVOSE,PA,19053,ELIITE TOWING RECOVERY,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2016106383,3.0,9,1100 WOOD LANE,,LANGHORNE,PA,19047,US PIPE LINING LLC,2157029100.0,60000.0,,,,,N,,,,,,N,,2,2611541.0,9
2016108567,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,KRAPPS COACHES,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016108625,99.0,8,1234  MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2016110689,5.0,4,1423 WELLS DRIVE,,BENSALEM,PA,19020,BENCARDINO EXCAVATING,2152446000.0,80000.0,,,,,N,,,,,,U,,1,804208.0,9
2016112209,99.0,9,PO BOX 1004,,MONROEVILLE,NJ,99999,KOHNINO,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2016114272,99.0,8,1234  MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016116798,2.0,1,300 CENTRE POINTE DRIVE,,VIRGINIA BEACH,VA,23462,BUDGET TRUCK RENTAL,8002834382.0,10050.0,,,,,N,,,,,,N,,2,1092543.0,9
2016117206,99.0,1,2900 CHESTNUT,,PHILA,PA,99999,USPS,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2016117732,99.0,9,S BRIMFIELD RD,,NORRISTOWN,PA,19403,AAA,9999999999.0,80000.0,,,,,N,,,,,,N,,1,,8
2016117732,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016117732,99.0,9,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,19500.0,,,,,N,,,,,,N,,4,,5
2016119663,99.0,1,805 S 11TH ST,,PHILA,PA,19147,PETROS BREAD DIST,9999999999.0,12000.0,,,,,N,,,,,,N,,2,,5
2016120403,5.0,1,766 OXFORD RD,,OXFORD,CT,06478,GEORGE TRANSPORT LLC,2032783059.0,80000.0,,,,,N,,,,,,N,,2,1863899.0,8
2016120569,99.0,9,"3626 RICHMOND ST,STE 1",,PHILA,PA,19134,BANDER INC,9999999999.0,15000.0,,,,,N,,,,,,N,,2,,5
2016129984,99.0,9,590 N RT 73,,WEST BERLIN,NJ,08091,RED WHITE AND BLUE E THRIFTS,8567190400.0,999999.0,,,,,N,,,,,,N,,1,,5
2016129997,99.0,1,10 VAN DYKE AVE 10B,,NEW BRUNSWICK,NJ,08903,A AND P COAT APRON AND LINER SUP,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,8
2016135796,99.0,8,1234  MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016135798,99.0,8,1234  MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2016137836,3.0,7,5 INDUSTRIAL DRIVE,,NEW BRUNSWICK,NJ,08901,REPUBLIC SERVICES,7325458988.0,64000.0,,,,,N,,,,,,N,,2,771542.0,4
2017005207,99.0,9,SWETLAND,,HILLSIDE,NJ,99999,FRANK GARGUILO & SONS,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2017005257,99.0,8,1350 SCHUK,,PHILA,PA,19146,76 CARRIAGE CO,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,10
2017005752,99.0,8,3099 ORTHODOX ST,,PHILA,PA,19137,MAT BUS CO,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,10
2016007870,4.0,1,2201 AMPERE DR,,LOUISVILLE,KY,40299,THE MARTIN-BROWER CO LLC,8005441206.0,80000.0,,,,,N,,,,,,N,,2,148192.0,8
