CRN,MC_BAG_IND,MC_DVR_BOOTS_IND,MC_DVR_EDC_IND,MC_DVR_EYEPRT_IND,MC_DVR_HLMTDOT_IND,MC_DVR_HLMTON_IND,MC_DVR_HLMT_TYPE,MC_DVR_LNGPNTS_IND,MC_DVR_LNGSLV_IND,MC_ENGINE_SIZE,MC_PASSNGR_IND,MC_PAS_BOOTS_IND,MC_PAS_EYEPRT_IND,MC_PAS_HLMTDOT_IND,MC_PAS_HLMTON_IND,MC_PAS_HLMT_TYPE,MC_PAS_LNGPNTS_IND,MC_PAS_LNGSLV_IND,MC_TRAIL_IND,PC_HDLGHT_IND,PC_HLMT_IND,PC_PASSNGR_IND,PC_REAR_RFLTR_IND,UNIT_NUM
2020089454,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2020094735,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2020102590,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2020107111,N,U,U,U,U,U,9.0,Y,Y,296.0,N,,,,,,,,N,,,,,1
2020006829,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2020012433,U,N,Y,N,N,N,0.0,Y,Y,599.0,N,,,,,,,,N,,,,,2
2020013106,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2020018181,N,Y,Y,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,,,,,1
2020027324,,,,,,,,,,,,,,,,,,,,Y,N,N,Y,2
2020030284,N,N,N,N,N,N,0.0,U,N,2500.0,Y,N,N,N,N,0.0,Y,N,N,,,,,1
2020032523,N,U,Y,U,U,U,9.0,U,U,750.0,N,,,,,,,,N,,,,,2
2020037017,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2020040166,N,Y,Y,Y,Y,Y,3.0,Y,Y,1000.0,N,,,,,,,,N,,,,,2
2020044546,N,U,Y,U,U,U,9.0,U,U,100.0,N,,,,,,,,N,,,,,1
2020046528,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2020048717,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2020048769,N,N,N,N,N,N,0.0,U,N,600.0,N,,,,,,,,N,,,,,1
2020052267,U,U,U,U,U,U,9.0,U,U,99999.0,U,,,,,,,,U,,,,,2
2020054902,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2020055146,N,N,N,Y,N,N,0.0,Y,N,390.0,N,,,,,,,,N,,,,,1
2020055237,N,N,U,N,N,N,0.0,Y,N,0.0,N,,,,,,,,N,,,,,2
2020058951,N,Y,Y,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,,,,,1
2020060523,N,N,U,U,U,N,0.0,U,U,400.0,N,,,,,,,,N,,,,,1
2020060565,N,U,U,U,U,U,9.0,U,U,1000.0,N,,,,,,,,N,,,,,1
2020061252,N,U,U,Y,U,Y,1.0,Y,Y,650.0,N,,,,,,,,N,,,,,1
2020065127,N,N,N,Y,N,N,0.0,Y,Y,150.0,N,,,,,,,,N,,,,,2
2020067405,N,N,N,N,N,N,0.0,N,N,600.0,N,,,,,,,,N,,,,,1
2020067953,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2020068246,U,U,U,U,U,U,9.0,U,U,600.0,N,,,,,,,,N,,,,,2
2020069464,N,N,U,Y,U,U,9.0,Y,N,2000.0,N,,,,,,,,N,,,,,1
2020071970,N,N,N,N,U,U,9.0,Y,N,250.0,N,,,,,,,,N,,,,,2
2020072557,N,U,U,Y,U,U,9.0,Y,N,600.0,N,,,,,,,,N,,,,,2
2020073052,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2020073373,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2020073547,N,U,U,Y,U,Y,1.0,Y,Y,636.0,N,,,,,,,,N,,,,,2
2020074661,N,U,U,U,U,U,9.0,U,U,900.0,N,,,,,,,,N,,,,,2
2020076527,N,N,N,N,N,N,0.0,N,N,99999.0,N,,,,,,,,N,,,,,3
2020077047,N,Y,N,Y,N,N,0.0,Y,Y,600.0,N,,,,,,,,N,,,,,1
2020085485,N,N,U,Y,U,Y,1.0,U,U,100.0,N,,,,,,,,N,,,,,1
2020086809,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2020091764,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2020093915,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2020095770,,,,,,,,,,,,,,,,,,,,N,N,Y,N,2
2020101359,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2020107233,N,U,U,N,N,N,0.0,Y,Y,1200.0,N,,,,,,,,N,,,,,2
2016016614,,,,,,,,,,,,,,,,,,,,U,N,N,N,2
2016019826,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016027529,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2016029767,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016032019,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016032109,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2017005750,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2017007881,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2017010567,U,U,Y,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2017052454,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016039656,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016040036,,,,,,,,,,,,,,,,,,,,N,U,N,U,2
2016041440,N,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016047039,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016049196,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,1
2016050850,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016053688,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016053861,N,Y,U,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,,,,,2
2016055601,U,Y,Y,N,N,N,0.0,Y,Y,99999.0,N,,,,,,,,N,,,,,1
2016058549,N,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016061227,,,,,,,,,,,,,,,,,,,,N,U,N,Y,2
2016062511,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016062521,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016063100,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2016063490,U,U,U,N,N,N,0.0,Y,U,1300.0,N,,,,,,,,N,,,,,1
2016064149,N,N,U,N,Y,Y,1.0,Y,N,1300.0,N,,,,,,,,N,,,,,4
2016065619,,,,,,,,,,,,,,,,,,,,U,N,N,U,3
2016065689,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016070630,U,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016070660,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016080244,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016080319,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016080328,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016080465,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,3
2016080477,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016080488,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016080499,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2016080501,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016080556,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2016080687,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016080697,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016081429,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2016082361,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016083341,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016089917,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2016092053,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2016092168,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016094636,Y,N,U,Y,N,Y,1.0,Y,N,599.0,N,,,,,,,,N,,,,,1
2016097054,N,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016097629,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016097758,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016105103,N,Y,Y,Y,Y,Y,1.0,Y,Y,750.0,N,,,,,,,,N,,,,,2
2016105557,N,N,N,N,N,N,0.0,N,N,99999.0,Y,N,N,N,N,0.0,N,N,N,,,,,2
2016105676,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016105742,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016105950,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016106340,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016112090,,,,,,,,,,,,,,,,,,,,U,N,N,U,3
2016117195,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016117654,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016117662,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,3
2016119146,N,U,N,N,N,N,0.0,U,U,99999.0,Y,U,N,N,N,0.0,U,U,N,,,,,1
2016120621,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016126161,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016129234,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016129418,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2016129473,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016136054,N,Y,Y,Y,U,N,1.0,Y,N,675.0,N,,,,,,,,N,,,,,1
2017003621,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016013833,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016026112,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016027577,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016028346,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016029908,N,Y,Y,U,U,U,9.0,Y,Y,99999.0,N,,,,,,,,N,,,,,2
2016033085,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016033798,N,Y,U,N,U,U,9.0,Y,Y,99999.0,N,,,,,,,,N,,,,,2
2016043037,U,U,Y,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016045347,N,N,Y,Y,N,N,0.0,Y,Y,600.0,N,,,,,,,,N,,,,,1
2016045741,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016046998,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016048531,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016048657,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016051269,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2016053804,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016058587,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016061237,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016064002,U,U,U,Y,U,U,9.0,U,U,99999.0,Y,U,Y,U,U,9.0,U,U,N,,,,,2
2016064047,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016065619,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016068265,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016069040,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016074020,N,N,Y,N,N,N,0.0,N,N,1000.0,N,,,,,,,,N,,,,,2
2016080269,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016080392,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016080517,U,U,Y,U,U,U,9.0,U,U,99999.0,Y,U,U,U,U,9.0,U,U,N,,,,,2
2016080695,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016084086,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016084619,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2016084640,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016087177,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016087640,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016087700,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016087718,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016091288,N,Y,U,Y,Y,Y,3.0,Y,N,750.0,N,,,,,,,,N,,,,,1
2016091615,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016092137,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016097068,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016097597,N,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016097603,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016097636,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016097649,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016105650,N,N,N,N,U,U,1.0,Y,Y,600.0,N,,,,,,,,N,,,,,2
2016105819,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016108669,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016111078,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016112195,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016117151,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016120549,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016126108,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2016126693,N,Y,Y,N,U,Y,1.0,Y,Y,1100.0,N,,,,,,,,N,,,,,2
2016127790,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016127816,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016127839,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016129281,,,,,,,,,,,,,,,,,,,,N,N,Y,N,2
2016005575,,,,,,,,,,,,,,,,,,,,N,U,N,U,2
2017007217,N,U,U,U,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016013884,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016026144,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,1
2016036408,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016036505,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016036508,U,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016040885,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016044560,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2016046108,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016048603,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016048653,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016052952,N,N,N,Y,Y,N,1.0,Y,Y,500.0,N,,,,,,,,N,,,,,2
2016056072,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016058595,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016061238,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016064010,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2016064149,N,Y,U,Y,Y,Y,1.0,Y,Y,1300.0,N,,,,,,,,N,,,,,1
2016064880,N,Y,Y,Y,Y,Y,3.0,Y,N,1000.0,N,,,,,,,,N,,,,,1
2016065717,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016067844,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016068732,Y,Y,Y,Y,Y,Y,1.0,Y,Y,99999.0,N,,,,,,,,N,,,,,1
2016071095,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016080149,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016080527,U,U,Y,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016080945,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016082217,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016082304,N,U,N,U,U,U,9.0,U,U,99999.0,Y,N,N,N,N,0.0,N,N,N,,,,,1
2016084631,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016084659,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016089906,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016089932,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016091623,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016091641,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016091669,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016092070,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016092075,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016096648,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016097084,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016097607,U,U,U,U,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016099663,U,U,U,U,U,U,9.0,U,U,99999.0,Y,U,U,U,U,9.0,U,U,N,,,,,2
2016105665,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016105949,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016115600,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2016117130,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016117142,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016120478,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016120508,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016120531,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016120539,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016120552,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016120652,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016129278,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016129391,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016129525,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016132113,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016132132,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016135727,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2016033107,U,U,Y,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016033455,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2016033785,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016033961,N,Y,Y,Y,Y,Y,1.0,Y,Y,955.0,N,,,,,,,,N,,,,,2
2017005231,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2017021869,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016039671,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016039697,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016040972,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016046099,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016052220,N,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016052850,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016058602,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016058687,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016060842,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016060843,N,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016063483,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2016063934,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016063967,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016064000,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016065630,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016065630,,,,,,,,,,,,,,,,,,,,U,N,N,U,3
2016065654,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016068261,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2016068342,N,Y,Y,Y,N,Y,1.0,N,N,1000.0,N,,,,,,,,N,,,,,2
2016068655,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016068664,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016080088,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016080363,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016080369,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016080407,,,,,,,,,,,,,,,,,,,,U,U,Y,U,2
2016080425,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016080451,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016081410,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016082242,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016082385,N,N,N,N,N,N,0.0,N,N,99999.0,N,,,,,,,,N,,,,,4
2016084561,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016084566,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016087176,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016089910,U,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016089945,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016091607,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016091608,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2016091660,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2016091681,U,U,Y,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016094035,N,U,U,U,U,Y,1.0,Y,Y,848.0,N,,,,,,,,N,,,,,1
2016097156,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016097157,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016097607,U,U,U,U,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016097659,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2016099501,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016099569,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016105495,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016105662,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016105867,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016108548,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016109064,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016112255,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016114266,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016117167,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016117663,U,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016117711,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2016117747,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016117791,U,U,Y,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016120641,U,U,Y,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016126084,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016126203,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016126609,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016127788,,,,,,,,,,,,,,,,,,,,Y,N,N,Y,1
2016127835,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016129466,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016129546,N,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016013296,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016013790,U,U,Y,Y,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016019836,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016029752,U,U,Y,U,U,U,9.0,U,U,99999.0,Y,U,N,U,U,9.0,U,U,N,,,,,2
2016029958,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016031079,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016033426,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2016033839,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016035364,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016036529,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2017003672,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016040858,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016044534,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016048194,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016048511,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016053763,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2016054194,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016058555,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016058561,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2016063948,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016063968,Y,Y,U,N,N,N,0.0,Y,N,99999.0,N,,,,,,,,N,,,,,1
2016063991,U,U,Y,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016064033,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016068271,,,,,,,,,,,,,,,,,,,,N,U,N,N,2
2016068342,N,Y,N,Y,N,Y,1.0,N,N,1000.0,N,,,,,,,,N,,,,,1
2016070673,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016073661,N,Y,Y,Y,Y,Y,1.0,Y,Y,750.0,N,,,,,,,,N,,,,,1
2016080104,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2016080232,U,N,Y,Y,N,N,0.0,Y,N,88.0,N,,,,,,,,N,,,,,2
2016080325,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016080387,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016080393,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2016080463,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016080519,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016080820,U,U,Y,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
